# E1 E2 Theta
2.628725408691585471e+03 1.434487175299257615e+03 5.799210356763023810e+01
2.528148862277013450e+03 1.918211834189764431e+03 1.503622382591902920e+02
2.369693289829976493e+03 1.488449471882885518e+03 9.050896970984221923e+01
1.125098082514783300e+03 1.385428831929231592e+03 1.029865089406642085e+02
3.793339333987840291e+03 1.350910734570711838e+03 6.096774923314494288e+01
2.362996597559943893e+03 1.722926392640961467e+03 3.039824731583643214e+01
3.153393152580096739e+03 2.587898001777125046e+03 7.979250072667610993e+01
3.506913679676075844e+03 1.280373575627135551e+03 1.631402370670403457e+02
2.912982898256624594e+03 9.897956515329533431e+02 1.042023716901843216e+02
2.097840754851707516e+03 2.365349838374893352e+03 1.599843099149696286e+02
1.568008278579797434e+03 1.242117863804058288e+03 5.547492570422168257e+01
5.833243424771617356e+02 9.616537792679874883e+02 3.860825366384324298e+01
7.912064556181646822e+02 8.392813695507766170e+02 6.578074900657497892e+00
2.640477988118702342e+03 1.389014106107626503e+03 9.966358570314301346e+01
2.826608114734520768e+03 1.473639916811382818e+03 6.958838745333041231e+01
1.022941867258591174e+03 1.271931676023031287e+03 5.722838179942596781e+01
2.602443028797114039e+03 1.751513801542690317e+03 1.183366507843011703e+02
2.386475757110495124e+03 1.866526325489673127e+03 7.739945505777997425e+01
4.059509604332311937e+03 1.856935924071452746e+03 1.014453076325078911e+02
2.733414720166850202e+03 2.262920731577366041e+03 5.116504269258710735e+01
2.897976052793369035e+03 1.156135431266987098e+03 1.302095676041277272e+02
2.601680111903340276e+03 1.837431248586388847e+03 1.732816478279286514e+02
2.444863849267759178e+03 1.876604712845953372e+03 1.204741342995174165e+02
6.918441557709551262e+02 6.808785246074705810e+02 2.679653546511411832e+01
7.446517030075137882e+02 6.233759418472754987e+02 2.455633028588086475e+01
6.200113481549365133e+02 6.988068764444631142e+02 2.728954422599783314e+01
4.468171079157215900e+03 1.609931528547874905e+03 1.683801798002316730e+02
3.352926061536115867e+03 7.842205364677179205e+02 5.587382108037579798e+01
1.729684752458450248e+03 2.389606719983752555e+03 2.191042573615619915e+01
6.006945265352264869e+02 4.166580003379937125e+02 8.553133625071683355e+01
3.221761055110012876e+03 1.735178170933156480e+03 8.133483585535068983e+01
2.724227874715091730e+03 1.739621689586324464e+03 1.370956182540656982e+02
2.897999742145790606e+03 1.180463102981591419e+03 8.909966357141672688e+01
1.203836024246727447e+03 1.200951470810019373e+03 9.906801302725192215e+01
1.613047281410153573e+03 2.111766124495442000e+03 6.535808322889813837e+01
4.110063677138642561e+03 1.619822668751209221e+03 6.169047140727845857e+01
3.429059055968185930e+03 1.092346104730414936e+03 1.033971465585196086e+02
2.245234347695946326e+03 1.896191352383484627e+03 3.579504811392700958e+01
2.879710946613187389e+03 2.322317955665140289e+03 1.185008185498443112e+02
2.348382950855956551e+03 1.833504012250687992e+03 7.708024430945374661e+01
2.328483060230773390e+03 1.908405562511549761e+03 8.885760827839779097e+01
2.032252742826055965e+03 1.249069097812640166e+03 8.706813069320531895e+01
8.557990750339404258e+02 3.463930166275181818e+03 1.017990609758563636e+02
2.848946385966342405e+03 1.857152874984305981e+03 1.539851698670708799e+02
2.847905080547932812e+03 1.862138272572862434e+03 8.397030746741964435e+01
4.154778950618597264e+03 1.497942777704450691e+03 3.238298902495456844e+01
9.537211432672037290e+02 1.157581913325136838e+03 1.825574917366623495e+01
1.580256466555898896e+03 1.282260230014633407e+03 1.048935017191458599e+02
4.643121405012428113e+03 9.989892225860570534e+02 2.007563037411795293e+01
3.371112370710633513e+03 3.573665425620096130e+02 5.456313428196608584e+01
1.932231721745660479e+03 1.285028796818114415e+03 9.040527959360106536e+01
6.199485843125454494e+02 1.417207183889375301e+03 8.958992433965619284e+00
1.859921134725315369e+03 1.937680341909391473e+03 8.416171657285060803e+01
2.669008025887323583e+03 3.506196979832280704e+03 1.578294578527272733e+02
3.379540095750622640e+03 1.706659789715534544e+03 1.543144209588004969e+02
2.696631686534860364e+03 1.678770234837867065e+03 1.061244345539942486e+02
2.021293872173470845e+03 2.339354331275822005e+03 1.280227815481326274e+02
2.876835245118058083e+03 1.901986991240406951e+03 1.331595420904532148e+02
1.874320177173716502e+03 1.316471593542989012e+03 8.353952272459187611e+01
2.910040663247668817e+03 1.154817594266084143e+03 7.998145916000238742e+01
1.251397046541914051e+03 1.754201228196168586e+03 1.410160091727973111e+02
1.266431366149622818e+03 1.337722068474949765e+03 1.008182864745389367e+02
4.079647483519059278e+03 1.956200449045233427e+03 1.512650434921561953e+02
2.742275892405178638e+03 1.695763316590190698e+03 1.567022046788696912e+02
2.213462904948104551e+03 1.851310942094972461e+03 2.445775962682940730e+01
3.326153195571333981e+03 1.837532081835981444e+03 6.700780640403549171e+01
8.975116936939155039e+02 3.804245418242057895e+03 6.881385258857640963e+01
2.455132888340436693e+03 1.732434076618784729e+03 7.016638774569649684e+01
4.784598254701200858e+03 1.087002111069540433e+03 9.537786236273529994e+01
2.749428120216561638e+03 1.661978683038866620e+03 1.537770683922950070e+02
6.508105736619272648e+02 6.562697866347533591e+02 2.782737656746601118e+01
2.925302157265007281e+03 1.863936543899365461e+03 8.205407570920939975e+01
2.582715985095191172e+03 1.614045364322623300e+03 7.629284483304030573e+01
3.266061507207824434e+03 1.473683112627605396e+03 8.687214915847768282e+01
5.324452907460088682e+03 1.585556823004154012e+03 1.569180006328911645e+02
2.676954738452268884e+03 1.513538576068203383e+03 1.429249798791954333e+02
2.902723449962317773e+03 1.161134294053831809e+03 7.808712266684636916e+01
3.391808010515953811e+03 8.238937247158978607e+02 7.441929118064052773e+01
2.722912270734178492e+03 1.116936716288473008e+03 2.653842706191020184e+01
2.461862828270247064e+03 1.978329969707961254e+03 1.262655291018828478e+02
1.379487376937786166e+03 2.718861978211739370e+03 2.552216265312031140e+01
1.369827149718972578e+03 1.733467446220867942e+03 3.745001093699806205e+01
1.411661985220756605e+03 1.284394904267117681e+03 4.845861849921833553e+00
2.606290323307051040e+03 1.613774590837577080e+03 7.155553333108416325e+01
1.948746665006580315e+03 1.091690931215370711e+03 4.582690021905878552e+01
3.316354740283747560e+03 1.353234739690042261e+03 8.209341324765689762e+01
9.693632758956653106e+02 1.345090924798453443e+03 8.359264261195650647e+01
1.260374031434109384e+03 1.021551300438417798e+03 2.758578340918066374e+01
2.220172069985132566e+03 1.222292862399204523e+03 3.120975640633542980e+01
4.292866241486337458e+03 1.627713079752331396e+03 1.204223414896556932e+02
2.749878922153325675e+03 1.219139577613780375e+03 4.901428748367703747e+01
2.620400583000221559e+03 1.455491365697442234e+03 3.377429864620073374e+01
3.896924426000397943e+03 1.565573981156278705e+03 3.632439542778251962e+01
2.796607035356114466e+03 3.299212304377379951e+03 1.130621103718139580e+02
2.800593067921829515e+03 1.311558324377932195e+03 1.997136169832824137e+01
2.830629024699810543e+03 1.509235309659035920e+03 1.153833083677709936e+02
1.137031301330399401e+03 2.204094486656307254e+03 1.077811975441962460e+02
1.849983589295356978e+03 2.254434604005864912e+03 4.138878018004206893e+01
3.499526990569795998e+03 1.348797727274851923e+03 1.762452739993861428e+01
4.751195347231559936e+03 9.165677534136800659e+02 5.384029633064873366e+01
4.884680295137691246e+03 5.938734044070226901e+02 1.711542199573484311e+02
4.050063081385722853e+03 1.921418578936337553e+03 1.258806320634584068e+02
3.063099153336043400e+03 1.049118521531161150e+03 9.417619445431164138e+01
4.090982333181771992e+03 1.002252484134550627e+03 8.091161058057868161e+01
2.739133513134105669e+03 1.844182202928026982e+03 1.412345731956864086e+02
2.619312304079785463e+03 9.172516787129542308e+02 9.062444803994918630e+01
3.154501521620644326e+03 1.744349879449107902e+03 9.743617114427019033e+01
2.466065893839909222e+03 1.888924184247820449e+03 1.070113410884555094e+02
2.002983614843869873e+03 1.245266610827065961e+03 7.522148306381676264e+01
5.393314712242208770e+03 8.793196134186853214e+02 3.000089947426529591e+01
2.563279831882738108e+03 1.853742592074077265e+03 1.429673547767852142e+02
1.509704992409550869e+03 1.390319728123927916e+03 1.672220328600432708e+02
2.601709560903398142e+03 1.828802438956223341e+03 1.470341321959760990e+02
4.060114765433551838e+03 1.736228658439789342e+03 7.404476798235256751e+01
3.623004848621470501e+03 1.077164528489987333e+03 1.579891398066818624e+02
1.248433510317127457e+03 1.556431928161278847e+03 8.880028640143066809e+01
1.722112981730840602e+03 1.891302446437845219e+03 9.812529475321665018e+01
4.852134291443993789e+03 6.792960294936717673e+02 1.679992119858215176e+02
3.728469327683585561e+03 1.546960271713749535e+03 1.346646227856399207e+02
2.718542654523582769e+03 1.652283272212647034e+03 7.348182667043933236e+01
2.482193184834627573e+03 2.000058927025186449e+03 1.621501081565694733e+02
2.203651248454529195e+03 3.272451876941438059e+03 2.432842154382689159e+01
3.061457196281186043e+03 1.074602769167956922e+03 6.151466514011557507e+01
2.135437484938282523e+03 2.194218755959593636e+03 1.052770479950452369e+02
1.289810718251798562e+03 1.065239738021311723e+03 9.650135703424102473e+01
7.108976550484593417e+02 1.018532595310347915e+03 2.224940778303182753e+01
3.292085618990042349e+03 1.361842109173492190e+03 9.584981964178608393e+01
2.285800966154650268e+03 2.226584886562210158e+03 3.230711466264757092e+01
2.116314485939567021e+03 1.122117525178593723e+03 2.695116831555607462e+01
2.715534952825001710e+03 1.197762343962318710e+03 2.153535813444996094e+01
3.841339443320462578e+03 9.162548823776044173e+02 4.102790930358091259e+01
2.694292321107383032e+03 1.740171366906884032e+03 1.706612806647503646e+02
2.479250621022755695e+03 1.932495537831302499e+03 1.286256863213570796e+02
2.927537576134333904e+03 1.491779287329446788e+03 1.335216582133976715e+02
2.951047990180235502e+03 3.646076644365164157e+02 1.665220085855565060e+02
1.077729993616282627e+03 3.998522431639239585e+03 9.727112546032631712e+01
2.089523807346612557e+03 7.815274301764630991e+02 1.211204491223815012e+02
2.374525818808743679e+03 2.057094379423209375e+03 1.503398378142821912e+02
2.453560177224905146e+03 1.491552351977976286e+03 1.545141416094378997e+02
2.508476533970419041e+03 1.091337783761200853e+03 2.539687289000165293e+01
1.791612813541477180e+03 3.153016432379536582e+03 1.797808828785975521e+01
3.862922675101845925e+03 1.858253034414572539e+03 6.986906843353588670e+01
1.694991775823581747e+03 2.465228164807931080e+03 5.060231062068679364e+01
1.670852952236849205e+03 1.998176561977772963e+03 6.365326330388452192e+01
1.879005224813127825e+03 1.405480021393658944e+03 7.935025205940939941e+01
2.026111240924519507e+03 1.381540663339907724e+03 1.377672806734319408e+02
3.041843151269991267e+03 1.689037722823728700e+03 8.658193697118583998e+01
1.861369715797954086e+03 2.248304515802846709e+03 2.362222739200317534e+01
4.006208455621962003e+03 2.019291439836587642e+03 1.519587301803728678e+02
1.490078617358169367e+03 9.779381186751228370e+02 6.720038016892260657e+01
2.770814078334891292e+03 1.409653183193609721e+03 1.010930912357363383e+02
3.261451097490167285e+03 1.236025580632462606e+03 9.299293972828552057e+01
3.783246224697240450e+03 1.149631889086440424e+03 1.352900126288953118e+02
3.185511941893347284e+03 2.613343391253079972e+03 9.855559854766151773e+01
2.839686680151171004e+03 1.505702487270164966e+03 1.037729059705962555e+02
2.749558138932856309e+03 1.397430418848208546e+03 5.986958683592478536e+01
2.507240417413619980e+03 1.933190472038268354e+03 1.503493246744150156e+02
1.832477186764581802e+03 3.167239831582146508e+03 1.007407495007350349e+02
2.879795264841204244e+03 1.025307774903918244e+03 6.979651772339084914e+01
1.445949348931017994e+03 9.885092112945914096e+02 2.718202880904282281e+01
2.982274168529361759e+03 1.815678727313475974e+03 3.055726333187780241e+01
2.714352439483541730e+03 1.906900137899592664e+03 1.427300964478942831e+02
1.860667048460345541e+03 1.321157057625033076e+03 8.148605317605387199e+01
2.611820608328750495e+03 1.742449071996413295e+03 1.336894834729257013e+02
6.903355444872369162e+02 6.944986380306236242e+02 2.813505472090836079e+01
2.408912049058297725e+03 3.519822227222812216e+03 9.189154606011848614e+01
2.492789061478577878e+03 1.854243120046160584e+03 1.156976640132272678e+02
1.166917136137908756e+03 9.026906122307699434e+02 1.922558066959730638e+01
4.398327425789419067e+03 1.239905070861670083e+03 1.101233249975825004e+02
4.458497502604160218e+03 1.087508970062205208e+03 1.073846032081127930e+02
1.192672754958092810e+03 2.071695553682561240e+03 5.341637647375086573e+01
3.298595617261234111e+03 7.745413641380193894e+02 7.764426442223002311e+01
2.898739857671808750e+03 1.734569024811827148e+03 7.411288162663282719e+01
1.499353113516935764e+03 2.708598270418648099e+03 6.734029954101625037e+01
1.218620189362600968e+03 1.730325769214022330e+03 8.801031845738765469e+01
1.864294023324169984e+03 2.534030007009264409e+03 1.158630866874917871e+02
2.458350625463527649e+03 1.945885772579191325e+03 1.314169367967212736e+02
2.235196242358952077e+03 2.223607675737504906e+03 1.562228086660691986e+02
2.435753130442043584e+03 2.106585944252613444e+03 1.400099569445603436e+02
9.213675511995905936e+02 2.358735379624009511e+03 2.651491491127214317e+01
1.809405812529129662e+03 1.249939159649032945e+03 9.780466509210842219e+01
4.157386615042621088e+03 1.422694419120371094e+03 2.291972353580002419e+01
1.191811935665249166e+03 1.958820892345310085e+03 6.045167728595578893e+01
2.629438946922498872e+03 1.386707895977033559e+03 5.274613441525564639e+01
9.912909648134061626e+02 3.345175598175336745e+03 1.162782961636048782e+02
4.750401589274731123e+03 1.152420240747539538e+03 1.040523613948697346e+02
2.982658404703372071e+03 2.867888304739633895e+03 1.455943323516760586e+02
1.077522044886082767e+03 1.815972774142079743e+03 1.030594508376106972e+02
2.995065370072068163e+03 2.252212910389952867e+03 1.252239710102906685e+02
2.380200780493598359e+03 1.701104693570809786e+03 6.644452512386208376e+00
2.940543692464471405e+03 1.385802976385525199e+03 1.070856134844324714e+02
4.050236408665125509e+03 1.223483772436539539e+03 1.665408098050649812e+02
1.251038499128711464e+03 2.694186994245446840e+03 5.232223435033404257e+01
1.076259555945094462e+03 1.314513501461341775e+03 1.746979832260147703e+02
2.577816740438062425e+03 1.706984226206664061e+03 1.404000057574793061e+02
2.748953673402454115e+03 1.691661623377802471e+03 1.490842983320635824e+02
2.782996686079704432e+03 1.191865721417713075e+03 1.386012765484084355e+02
2.538964783237820484e+03 3.234046930067549056e+03 8.035175745505597433e+01
3.819304025016559081e+03 3.510146709862381726e+02 1.020120931175719932e+02
2.021071033227920225e+03 1.014591200843642014e+03 7.123980639309759511e+01
3.095524203666333506e+03 1.241418489147545188e+03 1.573816479394005228e+02
3.014633678618676640e+03 1.123650631628536985e+03 1.168047376104441355e+02
2.994640602017037963e+03 2.126891705376782284e+03 1.135375274668656829e+02
1.578020713565166488e+03 1.344360051605782246e+03 9.524959397253421400e+01
1.887833911356137151e+03 2.314329849956561247e+03 8.450701397094049128e+01
2.787088125920395214e+03 1.162009248295634279e+03 1.156001045852342628e+02
3.149661948078897240e+03 2.600022426534734223e+03 6.954449117165806626e+01
3.350786989127880702e+02 1.253277665624137171e+03 1.503060584144521385e+02
1.961210009306946631e+03 1.416685658810775749e+03 3.952371953872761168e+01
3.012416357708640135e+03 1.239092137697283988e+03 8.935397814877187272e+01
4.432179184393872674e+03 1.585160473196744988e+03 1.555753541213004212e+02
2.656332271266639509e+03 1.238187026896016960e+03 9.217228532540481467e+01
